X;Y;name
599987.909755579;6754366.30933894;G02_UH110
599692.263919687;6754315.38253146;G02_UH120
600152.803195789;6754618.64597232;G02_UC002
600124.215422389;6754627.74208204;G02_UC003
600095.627648989;6754636.83819176;G02_UC004
600067.039875588;6754645.93430148;G02_UC005
600037.735331187;6754647.24856181;G02_UC006
600007.966994886;6754643.52751977;G02_UC007
599978.198658584;6754639.80647773;G02_UC008
599948.430322283;6754636.0854357;G02_UC009
599890.385994104;6754621.14126327;G02_UC011
599861.45983232;6754613.18656878;G02_UC012
599832.533670536;6754605.23187429;G02_UC013
599808.741620926;6754587.660092;G02_UC014
599786.036930693;6754568.05149589;G02_UC015
599764.014514478;6754547.95396376;G02_UC016
599752.743361216;6754520.15178571;G02_UC017
599741.472207954;6754492.34960766;G02_UC018
599730.201054692;6754464.54742962;G02_UC019
599729.988016567;6754407.05093105;G02_UC021
599736.420235412;6754377.74860076;G02_UC022
599742.852454258;6754348.44627046;G02_UC023
599749.913733993;6754319.30897873;G02_UC024
599758.695162156;6754290.62298006;G02_UC025
599767.476590319;6754261.9369814;G02_UC026
599776.258018481;6754233.25098273;G02_UC027
599785.039446644;6754204.56498407;G02_UC028
599801.418698495;6754183.05610292;G02_UC029
599857.698368425;6754162.25709447;G02_UC031
599885.83820339;6754151.85759024;G02_UC032
599913.978038355;6754141.45808602;G02_UC033
599940.46985372;6754127.57953042;G02_UC034
599966.342327234;6754112.39351335;G02_UC035
599992.214800749;6754097.20749629;G02_UC036
600018.087274264;6754082.02147923;G02_UC037
600043.959747778;6754066.83546217;G02_UC038
600072.185418985;6754057.92732113;G02_UC039
600131.14511821;6754046.80284958;G02_UC041
600160.624967823;6754041.2406138;G02_UC042
600190.104817435;6754035.67837802;G02_UC043
600219.7185715;6754035.08030551;G02_UC044
600249.45540852;6754039.04521711;G02_UC045
600279.192245541;6754043.01012871;G02_UC046
600308.929082561;6754046.97504032;G02_UC047
600337.701480574;6754053.50005236;G02_UC048
600362.662989404;6754070.14105824;G02_UC049
600412.586007064;6754103.42307002;G02_UC051
600437.547515894;6754120.0640759;G02_UC052
600457.084251624;6754141.14648302;G02_UC053
600468.470942312;6754168.90154157;G02_UC054
600479.857632999;6754196.65660012;G02_UC055
600491.244323687;6754224.41165867;G02_UC056
600500.24341415;6754252.86008104;G02_UC057
600505.494414191;6754282.39695628;G02_UC058
600510.745414233;6754311.93383151;G02_UC059
600520.736289859;6754370.9899312;G02_UC061
600513.460221108;6754400.0942062;G02_UC062
600506.184152357;6754429.1984812;G02_UC063
600498.908083606;6754458.30275621;G02_UC064
600481.703577665;6754479.50625972;G02_UC065
600454.976393257;6754493.13188315;G02_UC066
600428.24920885;6754506.75750657;G02_UC067
600401.522024443;6754520.38312999;G02_UC068
600374.794840036;6754534.00875342;G02_UC069
600319.825920876;6754557.79642354;G02_UC071
600291.675627372;6754568.1675843;G02_UC072
600263.525333867;6754578.53874507;G02_UC073
600235.375040363;6754588.90990583;G02_UC074
600207.224746858;6754599.2810666;G02_UC075
600181.39096919;6754609.54986261;G02_UC001
599919.312155889;6754629.09595776;G02_UC010
599723.555797722;6754436.35326135;G02_UC020
599829.55853346;6754172.6565987;G02_UC030
600101.665268598;6754052.36508535;G02_UC040
600387.624498234;6754086.78206413;G02_UC050
600515.996414275;6754341.47070674;G02_UC060
600347.976214381;6754547.42526277;G02_UC070
603363.799808429;6763878.53287154;G13_LH002
603385.680634258;6763899.05674693;G13_LH003
603407.561460088;6763919.58062232;G13_LH004
603429.442285917;6763940.10449771;G13_LH005
603451.323111746;6763960.6283731;G13_LH006
603473.203937575;6763981.15224849;G13_LH007
603495.084763404;6764001.67612388;G13_LH008
603516.965589234;6764022.19999928;G13_LH009
603560.727240892;6764063.24775006;G13_LH011
603582.608066721;6764083.77162545;G13_LH012
603604.48889255;6764104.29550084;G13_LH013
603626.36971838;6764124.81937623;G13_LH014
603648.250544209;6764145.34325162;G13_LH015
603670.131370038;6764165.86712701;G13_LH016
603692.012195867;6764186.3910024;G13_LH017
603713.893021696;6764206.91487779;G13_LH018
603735.773847526;6764227.43875318;G13_LH019
603779.535499184;6764268.48650396;G13_LH021
603801.416325013;6764289.01037935;G13_LH022
603823.297150843;6764309.53425474;G13_LH023
603845.177976672;6764330.05813013;G13_LH024
603867.058802501;6764350.58200552;G13_LH025
603888.93962833;6764371.10588091;G13_LH026
603910.820454159;6764391.6297563;G13_LH027
603932.701279989;6764412.15363169;G13_LH028
603954.582105818;6764432.67750708;G13_LH029
603998.343757476;6764473.72525786;G13_LH031
604020.224583306;6764494.24913325;G13_LH032
604042.105409135;6764514.77300864;G13_LH033
604063.986234964;6764535.29688403;G13_LH034
604067.955190339;6764549.85327444;G13_LH035
604038.137243818;6764553.15328433;G13_LH036
604008.319297298;6764556.45329422;G13_LH037
603978.501350777;6764559.75330411;G13_LH038
603948.683404256;6764563.053314;G13_LH039
603889.047511215;6764569.65333379;G13_LH041
603859.229564694;6764572.95334368;G13_LH042
603829.411618173;6764576.25335357;G13_LH043
603799.593671652;6764579.55336346;G13_LH044
603769.775725131;6764582.85337335;G13_LH045
603739.957778611;6764586.15338325;G13_LH046
603710.13983209;6764589.45339314;G13_LH047
603680.321885569;6764592.75340303;G13_LH048
603650.503939048;6764596.05341292;G13_LH049
603590.868046007;6764602.6534327;G13_LH051
603561.050099486;6764605.9534426;G13_LH052
603531.232152965;6764609.25345249;G13_LH053
603501.414206445;6764612.55346238;G13_LH054
603471.596259924;6764615.85347227;G13_LH055
603441.778313403;6764619.15348216;G13_LH056
603411.960366882;6764622.45349205;G13_LH057
603382.142420362;6764625.75350195;G13_LH058
603352.324473841;6764629.05351184;G13_LH059
603292.688580799;6764635.65353162;G13_LH061
603262.870634278;6764638.95354151;G13_LH062
603233.052687758;6764642.2535514;G13_LH063
603203.234741237;6764645.5535613;G13_LH064
603173.416794716;6764648.85357119;G13_LH065
603143.598848195;6764652.15358108;G13_LH066
603113.780901675;6764655.45359097;G13_LH067
603083.962955154;6764658.75360086;G13_LH068
603054.145008633;6764662.05361075;G13_LH069
602994.509115592;6764668.65363054;G13_LH071
602964.691169071;6764671.95364043;G13_LH072
602934.87322255;6764675.25365032;G13_LH073
602905.055276029;6764678.55366021;G13_LH074
602875.237329508;6764681.8536701;G13_LH075
602845.419382988;6764685.15368;G13_LH076
602815.601436467;6764688.45368989;G13_LH077
602785.783489946;6764691.75369978;G13_LH078
602755.965543425;6764695.05370967;G13_LH079
602696.329650384;6764701.65372945;G13_LH081
602666.511703863;6764704.95373935;G13_LH082
602636.693757342;6764708.25374924;G13_LH083
602655.260245643;6764725.91448335;G13_LH084
602678.449695793;6764744.94733395;G13_LH085
602701.639145943;6764763.98018454;G13_LH086
602724.828596092;6764783.01303514;G13_LH087
602748.018046242;6764802.04588573;G13_LH088
602771.207496392;6764821.07873633;G13_LH089
602817.586396691;6764859.14443752;G13_LH091
602840.775846841;6764878.17728811;G13_LH092
602863.96529699;6764897.21013871;G13_LH093
602887.15474714;6764916.2429893;G13_LH094
602910.34419729;6764935.2758399;G13_LH095
602933.53364744;6764954.30869049;G13_LH096
602956.723097589;6764973.34154108;G13_LH097
602979.912547739;6764992.37439168;G13_LH098
603003.101997888;6765011.40724227;G13_LH099
603072.670348338;6765068.50579406;G13_LH102
603095.859798487;6765087.53864465;G13_LH103
603119.049248637;6765106.57149525;G13_LH104
603142.238698787;6765125.60434584;G13_LH105
603165.428148936;6765144.63719644;G13_LH106
603188.617599086;6765163.67004703;G13_LH107
603211.807049236;6765182.70289762;G13_LH108
603234.996499385;6765201.73574822;G13_LH109
603243.448641676;6765150.72846112;G13_LH111
603245.799469317;6765120.82070946;G13_LH112
603248.150296959;6765090.9129578;G13_LH113
603250.5011246;6765061.00520614;G13_LH114
603252.851952242;6765031.09745448;G13_LH115
603255.202779883;6765001.18970282;G13_LH116
603257.553607525;6764971.28195116;G13_LH117
603259.904435166;6764941.3741995;G13_LH118
603262.255262808;6764911.46644784;G13_LH119
603266.95691809;6764851.65094452;G13_LH121
603269.307745732;6764821.74319286;G13_LH122
603271.658573373;6764791.83544119;G13_LH123
603274.009401015;6764761.92768953;G13_LH124
603276.360228656;6764732.01993787;G13_LH125
603278.711056298;6764702.11218621;G13_LH126
603281.061883939;6764672.20443455;G13_LH127
603283.412711581;6764642.29668289;G13_LH128
603285.763539222;6764612.38893123;G13_LH129
603290.465194505;6764552.57342791;G13_LH131
603292.816022146;6764522.66567625;G13_LH132
603295.166849788;6764492.75792459;G13_LH133
603297.517677429;6764462.85017293;G13_LH134
603299.868505071;6764432.94242127;G13_LH135
603302.219332712;6764403.03466961;G13_LH136
603304.570160354;6764373.12691794;G13_LH137
603306.920987995;6764343.21916628;G13_LH138
603309.271815637;6764313.31141462;G13_LH139
603313.973470919;6764253.4959113;G13_LH141
603316.324298561;6764223.58815964;G13_LH142
603318.675126202;6764193.68040798;G13_LH143
603321.025953844;6764163.77265632;G13_LH144
603323.376781485;6764133.86490466;G13_LH145
603325.727609127;6764103.957153;G13_LH146
603328.078436768;6764074.04940134;G13_LH147
603330.42926441;6764044.14164968;G13_LH148
603332.780092051;6764014.23389802;G13_LH149
603337.481747334;6763954.41839469;G13_LH151
603339.832574975;6763924.51064303;G13_LH152
603341.9189826;6763858.00899615;G13_LH001
603538.846415063;6764042.72387467;G13_LH010
603757.654673355;6764247.96262857;G13_LH020
603976.462931647;6764453.20138247;G13_LH030
603918.865457735;6764566.3533239;G13_LH040
603620.685992528;6764599.35342281;G13_LH050
603322.50652732;6764632.35352173;G13_LH060
603024.327062112;6764665.35362065;G13_LH070
602726.147596905;6764698.35371956;G13_LH080
602794.396946541;6764840.11158692;G13_LH090
603026.291448038;6765030.44009287;G13_LH100
603049.480898188;6765049.47294346;G13_LH101
603241.097814034;6765180.63621278;G13_LH110
603264.606090449;6764881.55869618;G13_LH120
603288.114366863;6764582.48117957;G13_LH130
603311.622643278;6764283.40366296;G13_LH140
603335.130919693;6763984.32614636;G13_LH150
603402.433977259;6764867.66584075;G13_LC002
603377.32488884;6764884.08332164;G13_LC003
603352.21580042;6764900.50080253;G13_LC004
603327.106712001;6764916.91828342;G13_LC005
603301.997623582;6764933.3357643;G13_LC006
603276.466522904;6764948.01366334;G13_LC007
603246.62576909;6764944.9266888;G13_LC008
603216.785015275;6764941.83971427;G13_LC009
603157.103507645;6764935.66576521;G13_LC011
603127.26275383;6764932.57879067;G13_LC012
603102.095936691;6764919.67201303;G13_LC013
603080.882733255;6764898.45880959;G13_LC014
603059.66952982;6764877.24560616;G13_LC015
603038.456326384;6764856.03240272;G13_LC016
603017.243122948;6764834.81919929;G13_LC017
602996.029919513;6764813.60599585;G13_LC018
602980.328937643;6764788.58273827;G13_LC019
602955.633734298;6764733.90050229;G13_LC021
602943.286132625;6764706.5593843;G13_LC022
602930.938530952;6764679.21826631;G13_LC023
602918.590929279;6764651.87714832;G13_LC024
602909.73504883;6764624.45059953;G13_LC025
602920.730784381;6764596.53834774;G13_LC026
602931.726519933;6764568.62609596;G13_LC027
602942.722255484;6764540.71384418;G13_LC028
602953.717991036;6764512.80159239;G13_LC029
602975.709462138;6764456.97708882;G13_LC031
602991.027229871;6764431.98280679;G13_LC032
603012.805810389;6764411.35046735;G13_LC033
603034.584390906;6764390.71812792;G13_LC034
603056.362971423;6764370.08578848;G13_LC035
603078.14155194;6764349.45344904;G13_LC036
603102.446888767;6764332.74050157;G13_LC037
603130.22965956;6764321.42159495;G13_LC038
603158.012430353;6764310.10268833;G13_LC039
603213.577971939;6764287.46487509;G13_LC041
603241.360742732;6764276.14596847;G13_LC042
603270.958179118;6764277.23672107;G13_LC043
603300.818679524;6764280.12644691;G13_LC044
603330.679179931;6764283.01617276;G13_LC045
603360.539680337;6764285.90589861;G13_LC046
603390.400180744;6764288.79562445;G13_LC047
603420.260681151;6764291.6853503;G13_LC048
603446.783298556;6764305.44595925;G13_LC049
603499.457032931;6764334.17708709;G13_LC051
603525.793900119;6764348.54265101;G13_LC052
603550.350044641;6764364.83461961;G13_LC053
603566.738078057;6764389.96293752;G13_LC054
603583.126111474;6764415.09125542;G13_LC055
603599.51414489;6764440.21957333;G13_LC056
603615.902178307;6764465.34789123;G13_LC057
603632.290211723;6764490.47620914;G13_LC058
603633.040865065;6764520.2530619;G13_LC059
603633.040865065;6764580.2530619;G13_LC061
603633.040865065;6764610.2530619;G13_LC062
603629.850181527;6764639.31945909;G13_LC063
603613.678570635;6764664.58760111;G13_LC064
603597.506959742;6764689.85574313;G13_LC065
603581.335348849;6764715.12388515;G13_LC066
603565.163737956;6764740.39202717;G13_LC067
603548.992127064;6764765.66016919;G13_LC068
603527.989546812;6764786.1867965;G13_LC069
603478.066529152;6764819.46880828;G13_LC071
603453.105020321;6764836.10981416;G13_LC072
603427.543065678;6764851.24835986;G13_LC001
603186.94426146;6764938.75273974;G13_LC010
602967.981335971;6764761.24162028;G13_LC020
602964.713726587;6764484.88934061;G13_LC030
603185.795201146;6764298.78378171;G13_LC040
603473.120165744;6764319.81152317;G13_LC050
603633.040865065;6764550.2530619;G13_LC060
603503.028037982;6764802.82780239;G13_LC070
604491.788749967;6762627.19437527;G13_UH002
604513.360802506;6762648.04255383;G13_UH003
604534.932855045;6762668.89073239;G13_UH004
604556.504907584;6762689.73891095;G13_UH005
604578.076960123;6762710.58708951;G13_UH006
604599.649012662;6762731.43526807;G13_UH007
604621.221065201;6762752.28344663;G13_UH008
604642.79311774;6762773.13162519;G13_UH009
604685.937222819;6762814.82798231;G13_UH011
604707.509275358;6762835.67616087;G13_UH012
604729.081327897;6762856.52433943;G13_UH013
604750.653380436;6762877.37251799;G13_UH014
604772.225432975;6762898.22069654;G13_UH015
604793.797485514;6762919.0688751;G13_UH016
604815.369538053;6762939.91705366;G13_UH017
604836.941590592;6762960.76523222;G13_UH018
604858.513643131;6762981.61341078;G13_UH019
604901.65774821;6763023.3097679;G13_UH021
604923.229800749;6763044.15794646;G13_UH022
604944.801853288;6763065.00612502;G13_UH023
604966.373905827;6763085.85430358;G13_UH024
604987.945958366;6763106.70248214;G13_UH025
605009.518010905;6763127.5506607;G13_UH026
605031.090063444;6763148.39883926;G13_UH027
605052.662115983;6763169.24701782;G13_UH028
605074.234168522;6763190.09519638;G13_UH029
605117.378273601;6763231.7915535;G13_UH031
605138.95032614;6763252.63973206;G13_UH032
605160.522378679;6763273.48791062;G13_UH033
605140.411915843;6763280.32792143;G13_UH034
605110.627353927;6763283.91677521;G13_UH035
605080.842792011;6763287.50562899;G13_UH036
605051.058230095;6763291.09448278;G13_UH037
605021.273668179;6763294.68333656;G13_UH038
604991.489106263;6763298.27219034;G13_UH039
604931.919982432;6763305.44989791;G13_UH041
604902.135420516;6763309.03875169;G13_UH042
604872.3508586;6763312.62760548;G13_UH043
604842.566296684;6763316.21645926;G13_UH044
604812.781734768;6763319.80531304;G13_UH045
604782.997172852;6763323.39416683;G13_UH046
604753.212610936;6763326.98302061;G13_UH047
604723.42804902;6763330.5718744;G13_UH048
604693.643487104;6763334.16072818;G13_UH049
604634.074363273;6763341.33843575;G13_UH051
604604.289801357;6763344.92728953;G13_UH052
604574.505239441;6763348.51614331;G13_UH053
604544.720677525;6763352.1049971;G13_UH054
604514.936115609;6763355.69385088;G13_UH055
