X;Y;name
-139.2483136232;60.8020334912;G04_Z7A_ZZ06
-139.2475803415;60.8019029673;G04_Z7A_ZZ07
-139.248317555;60.8019115419;G04_Z7A_ZZ08
-139.2454532348;60.8011428904;G04_Z7B_ZZ01
-139.2447160212;60.8010190365;G04_Z7B_ZZ02
-139.2454669961;60.8009056622;G04_Z7B_ZZ03
-139.2447337144;60.8007751383;G04_Z7B_ZZ04
-139.2454709279;60.8007837129;G04_Z7B_ZZ05
-139.2451976674;60.8011419377;G04_Z7B_ZZ06
-139.2450089407;60.800779902;G04_Z7B_ZZ07
-139.2447140553;60.8011333632;G04_Z7B_ZZ08
-139.2499197657;60.799761805;G04_Z7C_ZZ01
-139.2491825522;60.7996379511;G04_Z7C_ZZ02
-139.249933527;60.7995245768;G04_Z7C_ZZ03
-139.2492002453;60.7993940529;G04_Z7C_ZZ04
-139.2499374588;60.7994026275;G04_Z7C_ZZ05
-139.2496641983;60.7997608523;G04_Z7C_ZZ06
-139.2494754717;60.7993988166;G04_Z7C_ZZ07
-139.2491805863;60.7997522778;G04_Z7C_ZZ08
