X;Y;name
-139.0712361069;60.9915053357;G13_UH061
-139.0717843866;60.9915454077;G13_UH062
-139.0723326677;60.9915854774;G13_UH063
-139.0728809502;60.991625545;G13_UH064
-139.0734292341;60.9916656103;G13_UH065
-139.0739775195;60.9917056733;G13_UH066
-139.0745258063;60.9917457342;G13_UH067
-139.0750740945;60.9917857928;G13_UH068
-139.0756223841;60.9918258492;G13_UH069
-139.0767189677;60.9919059554;G13_UH071
-139.0772672616;60.9919460051;G13_UH072
-139.0778155569;60.9919860526;G13_UH073
-139.0783638536;60.9920260979;G13_UH074
-139.0789121518;60.992066141;G13_UH075
-139.0794604513;60.9921061818;G13_UH076
-139.0800087523;60.9921462205;G13_UH077
-139.0805570548;60.9921862568;G13_UH078
-139.0811053586;60.992226291;G13_UH079
-139.0821463621;60.9923137105;G13_UH081
-139.0817156158;60.9924832815;G13_UH082
-139.0812848648;60.992652851;G13_UH083
-139.0808541093;60.9928224192;G13_UH084
-139.0804233492;60.992991986;G13_UH085
-139.0799925845;60.9931615513;G13_UH086
-139.0795618152;60.9933311153;G13_UH087
-139.0791310413;60.9935006779;G13_UH088
-139.0787002629;60.993670239;G13_UH089
-139.0778386922;60.9940093571;G13_UH091
-139.0774079;60.9941789141;G13_UH092
-139.0769771033;60.9943484697;G13_UH093
-139.0765463019;60.9945180238;G13_UH094
-139.0761154959;60.9946875766;G13_UH095
-139.0756846854;60.994857128;G13_UH096
-139.0752538703;60.9950266779;G13_UH097
-139.0748230506;60.9951962265;G13_UH098
-139.0743922263;60.9953657736;G13_UH099
-139.073530564;60.9957048638;G13_UH101
-139.0730997259;60.9958744067;G13_UH102
-139.0726688833;60.9960439483;G13_UH103
-139.0722380361;60.9962134884;G13_UH104
-139.0718071843;60.9963830272;G13_UH105
-139.0713763279;60.9965525645;G13_UH106
-139.070945467;60.9967221005;G13_UH107
-139.0705146014;60.996891635;G13_UH108
-139.0700837313;60.9970611682;G13_UH109
-139.0692219773;60.9974002303;G13_UH111
-139.0687910934;60.9975697592;G13_UH112
-139.0683602049;60.9977392868;G13_UH113
-139.0679293119;60.9979088129;G13_UH114
-139.0676231733;60.9979593521;G13_UH115
-139.06765201;60.9976904152;G13_UH116
-139.0676808462;60.9974214783;G13_UH117
-139.0677096818;60.9971525413;G13_UH118
-139.0677385169;60.9968836044;G13_UH119
-139.0677961856;60.9963457304;G13_UH121
-139.0678250191;60.9960767934;G13_UH122
-139.0678538521;60.9958078563;G13_UH123
-139.0678826845;60.9955389193;G13_UH124
-139.0679115165;60.9952699822;G13_UH125
-139.0679403479;60.9950010451;G13_UH126
-139.0679691788;60.994732108;G13_UH127
-139.0679980091;60.9944631709;G13_UH128
-139.0680268389;60.9941942337;G13_UH129
-139.0680844969;60.9936563594;G13_UH131
-139.0681133252;60.9933874222;G13_UH132
-139.0681421529;60.9931184849;G13_UH133
-139.06817098;60.9928495477;G13_UH134
-139.0681998067;60.9925806104;G13_UH135
-139.0682286328;60.9923116732;G13_UH136
-139.0682574583;60.9920427359;G13_UH137
-139.0682862834;60.9917737985;G13_UH138
-139.0683151079;60.9915048612;G13_UH139
-139.0683727553;60.9909669865;G13_UH141
-139.0684015783;60.9906980491;G13_UH142
-139.0684304007;60.9904291117;G13_UH143
-139.0684592225;60.9901601743;G13_UH144
-139.0684880439;60.9898912368;G13_UH145
-139.0685168647;60.9896222994;G13_UH146
-139.0685456849;60.9893533619;G13_UH147
-139.0685745047;60.9890844244;G13_UH148
-139.0686033239;60.9888154869;G13_UH149
-139.0686609608;60.9882776118;G13_UH151
-139.0686897784;60.9880086742;G13_UH152
-139.0687185955;60.9877397366;G13_UH153
-139.0687474121;60.987470799;G13_UH154
-139.0687762281;60.9872018614;G13_UH155
-139.0688050436;60.9869329237;G13_UH156
-139.0688338586;60.9866639861;G13_UH157
-139.0688626731;60.9863950484;G13_UH158
-139.068891487;60.9861261107;G13_UH159
-139.0689491132;60.9855882352;G13_UH161
-139.0689779256;60.9853192975;G13_UH162
-139.0690067374;60.9850503597;G13_UH163
-139.0690355487;60.9847814219;G13_UH164
-139.0691807034;60.9845529288;G13_UH001
-139.0654924919;60.9861851243;G13_UH010
-139.0613940357;60.987998554;G13_UH020
-139.0572951128;60.9898118567;G13_UH030
-139.0597225622;60.9906633107;G13_UH040
-139.0652051243;60.9910643973;G13_UH050
-139.0706878286;60.9914652615;G13_UH060
-139.0761706752;60.9918659034;G13_UH070
-139.0816536639;60.992266323;G13_UH080
-139.0782694799;60.9938397988;G13_UH090
-139.0739613974;60.9955353194;G13_UH100
-139.0696528566;60.9972306999;G13_UH110
-139.0677673515;60.9966146674;G13_UH120
-139.0680556682;60.9939252965;G13_UH130
-139.0683439319;60.9912359239;G13_UH140
-139.0686321426;60.9885465493;G13_UH150
-139.0689203004;60.985857173;G13_UH160
-139.0658030005;60.9946309532;G13_UC002
-139.0663539912;60.9946612295;G13_UC003
-139.066904983;60.9946915036;G13_UC004
-139.0674559758;60.9947217754;G13_UC005
-139.0680069698;60.994752045;G13_UC006
-139.0685579648;60.9947823123;G13_UC007
-139.0691056409;60.9947977526;G13_UC008
-139.0696303552;60.9947106661;G13_UC009
-139.0706797752;60.994536487;G13_UC011
-139.071204481;60.9944493943;G13_UC012
-139.0717291839;60.9943622996;G13_UC013
-139.0722538839;60.9942752029;G13_UC014
-139.0726515964;60.9941055066;G13_UC015
-139.0729726132;60.9938859252;G13_UC016
-139.0732936256;60.993666343;G13_UC017
-139.0736146335;60.99344676;G13_UC018
-139.073935637;60.9932271763;G13_UC019
-139.0745776306;60.9927880063;G13_UC021
-139.0747683342;60.9925381739;G13_UC022
-139.0749185602;60.9922789449;G13_UC023
-139.0750687838;60.9920197157;G13_UC024
-139.0752190048;60.9917604863;G13_UC025
-139.0753692234;60.9915012567;G13_UC026
-139.0754465097;60.991240986;G13_UC027
-139.0753278956;60.990977919;G13_UC028
-139.0752092834;60.9907148519;G13_UC029
-139.0749720648;60.9901887174;G13_UC031
-139.0748534583;60.98992565;G13_UC032
-139.0747348538;60.9896625824;G13_UC033
-139.074445623;60.9894329167;G13_UC034
-139.0741555509;60.9892034158;G13_UC035
-139.0738654829;60.9889739144;G13_UC036
-139.0735754191;60.9887444123;G13_UC037
-139.0732853595;60.9885149096;G13_UC038
-139.072995304;60.9882854063;G13_UC039
-139.0720764459;60.9880421175;G13_UC041
-139.0715441242;60.9879668906;G13_UC042
-139.071011805;60.9878916616;G13_UC043
-139.0704794884;60.9878164306;G13_UC044
-139.0699452911;60.9877497571;G13_UC045
-139.0693922703;60.9877686474;G13_UC046
-139.0688392488;60.9877875354;G13_UC047
-139.0682862268;60.9878064211;G13_UC048
-139.0677332041;60.9878253046;G13_UC049
-139.0666770575;60.9879201751;G13_UC051
-139.0662649144;60.9881002917;G13_UC052
-139.0658527666;60.988280407;G13_UC053
-139.0654406141;60.988460521;G13_UC054
-139.065028457;60.9886406337;G13_UC055
-139.0646162952;60.9888207452;G13_UC056
-139.0641738825;60.9889816647;G13_UC057
-139.0637083848;60.9891279384;G13_UC058
-139.0632428829;60.9892742105;G13_UC059
-139.0623118662;60.9895667498;G13_UC061
-139.0618463514;60.989713017;G13_UC062
-139.0613808324;60.9898592825;G13_UC063
-139.0612296665;60.9901079198;G13_UC064
-139.0611279032;60.990372646;G13_UC065
-139.0610261381;60.990637372;G13_UC066
-139.0609243713;60.990902098;G13_UC067
-139.0608226028;60.9911668239;G13_UC068
-139.0607208325;60.9914315496;G13_UC069
-139.061175253;60.9919036543;G13_UC071
-139.0614601871;60.9921346752;G13_UC072
-139.0617451253;60.9923656955;G13_UC073
-139.0620300677;60.9925967153;G13_UC074
-139.0623167417;60.9928271916;G13_UC075
-139.0626338114;60.9930481176;G13_UC076
-139.0629508856;60.9932690428;G13_UC077
-139.0632679641;60.9934899673;G13_UC078
-139.063585047;60.9937108911;G13_UC079
-139.064219226;60.9941527365;G13_UC081
-139.064536322;60.9943736581;G13_UC082
-139.0652520109;60.9946006746;G13_UC001
-139.0701550666;60.9946235776;G13_UC010
-139.074256636;60.9930075917;G13_UC020
-139.0750906731;60.9904517847;G13_UC030
-139.0726087702;60.9881173422;G13_UC040
-139.0671801808;60.9878441858;G13_UC050
-139.0627773767;60.9894204809;G13_UC060
-139.060890323;60.9916726328;G13_UC070
-139.0639021343;60.9939318142;G13_UC080
-139.2544000316;60.7930435116;G04_UH002
-139.2539409511;60.7931924648;G04_UH003
-139.2534818664;60.7933414164;G04_UH004
-139.2530227774;60.7934903665;G04_UH005
-139.2525636842;60.7936393149;G04_UH006
-139.2521045867;60.7937882618;G04_UH007
-139.251645485;60.7939372071;G04_UH008
-139.251186379;60.7940861508;G04_UH009
-139.2502681543;60.7943840334;G04_UH011
-139.2498090356;60.7945329723;G04_UH012
-139.2493499127;60.7946819096;G04_UH013
-139.2488907854;60.7948308454;G04_UH014
-139.248431654;60.7949797795;G04_UH015
-139.2479725183;60.7951287121;G04_UH016
-139.2475133783;60.795277643;G04_UH017
-139.2470542341;60.7954265724;G04_UH018
-139.2465950856;60.7955755002;G04_UH019
-139.2463600365;60.7951844004;G04_UH021
-139.2463147653;60.7949159953;G04_UH022
-139.2462694947;60.7946475902;G04_UH023
-139.2462242249;60.7943791851;G04_UH024
-139.2461789558;60.79411078;G04_UH025
-139.2461336875;60.7938423749;G04_UH026
-139.2460884198;60.7935739697;G04_UH027
-139.2460431529;60.7933055646;G04_UH028
-139.2459978867;60.7930371593;G04_UH029
-139.2459073564;60.7925003489;G04_UH031
-139.2458620924;60.7922319436;G04_UH032
-139.245816829;60.7919635383;G04_UH033
-139.2457715664;60.791695133;G04_UH034
-139.2457263045;60.7914267276;G04_UH035
-139.2456810433;60.7911583223;G04_UH036
-139.2456357829;60.7908899169;G04_UH037
-139.2455905232;60.7906215115;G04_UH038
-139.2455452641;60.7903531061;G04_UH039
-139.2454547483;60.7898162951;G04_UH041
-139.2454094914;60.7895478896;G04_UH042
-139.2453642353;60.7892794841;G04_UH043
-139.2453189798;60.7890110786;G04_UH044
-139.2452737251;60.788742673;G04_UH045
-139.2452284712;60.7884742674;G04_UH046
-139.2451832179;60.7882058618;G04_UH047
-139.2451379653;60.7879374562;G04_UH048
-139.2450927135;60.7876690505;G04_UH049
-139.245002212;60.7871322392;G04_UH051
-139.2449569624;60.7868638334;G04_UH052
-139.2449117134;60.7865954277;G04_UH053
-139.2448664652;60.7863270219;G04_UH054
-139.2448212177;60.7860586161;G04_UH055
-139.2446882899;60.7859110717;G04_UH056
-139.2443072214;60.7861055654;G04_UH057
-139.2439261483;60.786300058;G04_UH058
-139.2435450706;60.7864945495;G04_UH059
-139.2427829013;60.7868835292;G04_UH061
-139.2424018097;60.7870780174;G04_UH062
-139.2420207135;60.7872725044;G04_UH063
-139.2416396127;60.7874669904;G04_UH064
-139.2412585072;60.7876614753;G04_UH065
-139.2408773971;60.787855959;G04_UH066
-139.2404962824;60.7880504417;G04_UH067
-139.2401151631;60.7882449232;G04_UH068
-139.2397340392;60.7884394037;G04_UH069
-139.2389717774;60.7888283612;G04_UH071
-139.2388040253;60.7890037191;G04_UH072
-139.2393015012;60.7891194715;G04_UH073
-139.2397989808;60.7892352221;G04_UH074
-139.2402964639;60.7893509708;G04_UH075
-139.2407939507;60.7894667177;G04_UH076
-139.2412914411;60.7895824627;G04_UH077
-139.2417889351;60.789698206;G04_UH078
-139.2422864327;60.7898139474;G04_UH079
-139.2432814388;60.7900454247;G04_UH081
-139.2437789472;60.7901611606;G04_UH082
-139.2442764593;60.7902768947;G04_UH083
-139.244773975;60.7903926269;G04_UH084
-139.2452714943;60.7905083574;G04_UH085
-139.2457690172;60.790624086;G04_UH086
-139.2462665438;60.7907398127;G04_UH087
-139.2467640739;60.7908555376;G04_UH088
-139.2472616077;60.7909712607;G04_UH089
-139.248256686;60.7912027014;G04_UH091
-139.2487542306;60.7913184191;G04_UH092
-139.2492517789;60.7914341348;G04_UH093
-139.2497493307;60.7915498488;G04_UH094
-139.2502468861;60.7916655609;G04_UH095
-139.2507444452;60.7917812712;G04_UH096
-139.2512420079;60.7918969796;G04_UH097
-139.2517395742;60.7920126862;G04_UH098
-139.2522371441;60.792128391;G04_UH099
-139.2532322947;60.7923597951;G04_UH101
-139.2537298754;60.7924754944;G04_UH102
-139.2542274598;60.7925911919;G04_UH103
-139.2547250478;60.7927068875;G04_UH104
-139.2552226394;60.7928225813;G04_UH105
-139.2548591078;60.7928945567;G04_UH001
-139.2507272688;60.7942350929;G04_UH010
-139.2464053085;60.7954528054;G04_UH020
-139.2459526212;60.7927687541;G04_UH030
-139.2455000058;60.7900847006;G04_UH040
-139.2450474624;60.7874006449;G04_UH050
-139.2431639882;60.7866890399;G04_UH060
-139.2393529106;60.788633883;G04_UH070
-139.2427839339;60.789929687;G04_UH080
-139.247759145;60.791086982;G04_UH090
-139.2527347176;60.792244094;G04_UH100
-139.2447426837;60.7930352392;G04_UC002
-139.2452787866;60.7930975017;G04_UC003
-139.2458148917;60.793159762;G04_UC004
-139.2463509988;60.7932220203;G04_UC005
-139.2468871081;60.7932842764;G04_UC006
-139.2474232195;60.7933465303;G04_UC007
-139.247959333;60.7934087822;G04_UC008
-139.2483775833;60.7932377259;G04_UC009
-139.2492080125;60.7928836183;G04_UC011
-139.2496232202;60.7927065625;G04_UC012
-139.2500384233;60.7925295054;G04_UC013
-139.2504536219;60.792352447;G04_UC014
-139.2508688159;60.7921753873;G04_UC015
-139.2511522326;60.7919569631;G04_UC016
-139.2513089574;60.7916987712;G04_UC017
-139.2514656797;60.7914405791;G04_UC018
-139.2516223994;60.7911823867;G04_UC019
-139.2515726636;60.7906870169;G04_UC021
-139.251296938;60.790453848;G04_UC022
-139.2510212164;60.7902206785;G04_UC023
-139.2507454988;60.7899875085;G04_UC024
-139.2504697852;60.7897543378;G04_UC025
-139.2501940755;60.7895211667;G04_UC026
-139.2498472288;60.7893175808;G04_UC027
-139.249420531;60.7891472038;G04_UC028
-139.2489938378;60.7889768255;G04_UC029
-139.2481304591;60.7886422714;G04_UC031
-139.2476918017;60.7884793187;G04_UC032
-139.2472531488;60.7883163646;G04_UC033
-139.2468145004;60.7881534091;G04_UC034
-139.2463696286;60.7879985204;G04_UC035
-139.2458201021;60.7879792159;G04_UC036
-139.2452705763;60.7879599092;G04_UC037
-139.2447210511;60.7879406002;G04_UC038
-139.2441715267;60.787921289;G04_UC039
-139.2432034672;60.7880525317;G04_UC041
-139.2428167482;60.7882443538;G04_UC042
-139.2424300246;60.7884361748;G04_UC043
-139.2420432963;60.7886279947;G04_UC044
-139.2417034256;60.788831955;G04_UC045
-139.2415957602;60.7890960783;G04_UC046
-139.2414880929;60.7893602015;G04_UC047
-139.2413804239;60.7896243245;G04_UC048
-139.241272753;60.7898884475;G04_UC049
-139.2414383863;60.7904109196;G04_UC051
-139.2415793308;60.7906712745;G04_UC052
-139.2417202774;60.7909316293;G04_UC053
-139.2418612263;60.791191984;G04_UC054
-139.2420021775;60.7914523385;G04_UC055
-139.2422787001;60.7916790781;G04_UC056
-139.2426252803;60.791888447;G04_UC057
-139.242971865;60.792097815;G04_UC058
-139.2433184542;60.7923071821;G04_UC059
-139.2440116463;60.7927259137;G04_UC061
-139.2442065829;60.7929729745;G04_UC001
-139.2487928002;60.7930606727;G04_UC010
-139.2517791166;60.7909241942;G04_UC020
-139.2485671492;60.7888064458;G04_UC030
-139.243622003;60.7879019755;G04_UC040
-139.2412974442;60.7901505644;G04_UC050
-139.243665048;60.7925165483;G04_UC060
-139.237347428;60.7827688716;G04_LH002
-139.2370441264;60.7829936878;G04_LH003
-139.2367408206;60.7832185032;G04_LH004
-139.2364375104;60.7834433179;G04_LH005
-139.236134196;60.7836681319;G04_LH006
-139.2358308774;60.7838929452;G04_LH007
-139.2355275545;60.7841177578;G04_LH008
-139.2352242273;60.7843425696;G04_LH009
-139.2346175601;60.7847921912;G04_LH011
-139.2343142202;60.785017001;G04_LH012
-139.2340108759;60.78524181;G04_LH013
-139.2337075274;60.7854666183;G04_LH014
-139.2334041746;60.7856914259;G04_LH015
-139.2331008176;60.7859162328;G04_LH016
-139.2327974563;60.786141039;G04_LH017
-139.2324940907;60.7863658445;G04_LH018
-139.2321907208;60.7865906493;G04_LH019
-139.2315839683;60.7870402567;G04_LH021
-139.2313339427;60.7869452731;G04_LH022
-139.231109094;60.786699409;G04_LH023
-139.2308842488;60.7864535446;G04_LH024
-139.2306594069;60.7862076797;G04_LH025
-139.2304345684;60.7859618145;G04_LH026
-139.2302097334;60.7857159489;G04_LH027
-139.2299849018;60.7854700829;G04_LH028
-139.2297600736;60.7852242166;G04_LH029
-139.2293104275;60.7847324828;G04_LH031
-139.2290856096;60.7844866154;G04_LH032
-139.2288607951;60.7842407476;G04_LH033
-139.228635984;60.7839948794;G04_LH034
-139.2284111763;60.7837490108;G04_LH035
-139.2281863721;60.7835031419;G04_LH036
-139.2279615712;60.7832572726;G04_LH037
-139.2277367738;60.7830114029;G04_LH038
-139.2275119798;60.7827655329;G04_LH039
-139.2270624021;60.7822737917;G04_LH041
-139.2268376184;60.7820279205;G04_LH042
-139.2266128381;60.781782049;G04_LH043
-139.2263880612;60.7815361771;G04_LH044
-139.2261632877;60.7812903048;G04_LH045
-139.2259385176;60.7810444322;G04_LH046
-139.225713751;60.7807985592;G04_LH047
-139.2254889877;60.7805526858;G04_LH048
-139.2252642279;60.7803068121;G04_LH049
-139.2248144913;60.7800251806;G04_LH051
-139.2245892052;60.7802709387;G04_LH052
-139.2243639155;60.7805166964;G04_LH053
-139.2241386224;60.7807624537;G04_LH054
-139.2239133258;60.7810082106;G04_LH055
-139.2236880257;60.7812539671;G04_LH056
-139.2234627222;60.7814997232;G04_LH057
-139.2232374151;60.7817454789;G04_LH058
-139.2230121046;60.7819912342;G04_LH059
-139.2225614732;60.7824827436;G04_LH061
-139.2223361523;60.7827284977;G04_LH062
-139.2221108278;60.7829742514;G04_LH063
-139.2218855;60.7832200047;G04_LH064
-139.2216601686;60.7834657576;G04_LH065
-139.2214348337;60.7837115101;G04_LH066
-139.2212094954;60.7839572622;G04_LH067
-139.2209841536;60.7842030139;G04_LH068
-139.2209760472;60.7843619801;G04_LH069
-139.2220510396;60.7842439773;G04_LH071
-139.2225885328;60.7841849726;G04_LH072
-139.2231260242;60.7841259658;G04_LH073
-139.2236635135;60.7840669568;G04_LH074
-139.224201001;60.7840079456;G04_LH075
-139.2247384865;60.7839489323;G04_LH076
-139.22527597;60.7838899168;G04_LH077
-139.2258134517;60.7838308992;G04_LH078
-139.2263509313;60.7837718794;G04_LH079
-139.2274258849;60.7836538333;G04_LH081
-139.2279633587;60.7835948071;G04_LH082
-139.2285008306;60.7835357786;G04_LH083
-139.2290383006;60.783476748;G04_LH084
-139.2295757686;60.7834177153;G04_LH085
-139.2301132347;60.7833586804;G04_LH086
-139.2306506988;60.7832996433;G04_LH087
-139.231188161;60.783240604;G04_LH088
-139.2317256213;60.7831815626;G04_LH089
-139.232800536;60.7830634734;G04_LH091
-139.2333379904;60.7830044255;G04_LH092
-139.2338754429;60.7829453754;G04_LH093
-139.2344128934;60.7828863232;G04_LH094
-139.234950342;60.7828272689;G04_LH095
-139.2354877887;60.7827682124;G04_LH096
-139.2360252334;60.7827091537;G04_LH097
-139.2365626761;60.7826500928;G04_LH098
-139.237100117;60.7825910298;G04_LH099
-139.2376507253;60.7825440548;G04_LH001
-139.2349208958;60.7845673808;G04_LH010
-139.2318873467;60.7868154533;G04_LH020
-139.2295352489;60.7849783499;G04_LH030
-139.2272871893;60.7825196625;G04_LH040
-139.2250394715;60.7800609379;G04_LH050
-139.2227867907;60.7822369891;G04_LH060
-139.2215135444;60.7843029798;G04_LH070
-139.2268884091;60.7837128574;G04_LH080
-139.2322630796;60.7831225191;G04_LH090
-139.2281028181;60.7850404574;G04_LC002
-139.2286528602;60.785055411;G04_LC003
-139.2292029029;60.7850703623;G04_LC004
-139.2297529461;60.7850853114;G04_LC005
-139.2303029899;60.7851002582;G04_LC006
-139.2308530342;60.7851152028;G04_LC007
-139.2313201594;60.7850493189;G04_LC008
-139.2316246094;60.7848248681;G04_LC009
-139.2322334965;60.7843759643;G04_LC011
-139.2325379336;60.7841515114;G04_LC012
-139.2328423665;60.7839270577;G04_LC013
-139.2329111477;60.7836612529;G04_LC014
-139.2329681654;60.783393384;G04_LC015
-139.2330251822;60.7831255152;G04_LC016
-139.2330821981;60.7828576462;G04_LC017
-139.2331392129;60.7825897773;G04_LC018
-139.2329184711;60.7823433925;G04_LC019
-139.2324717682;60.7818510263;G04_LC021
-139.2322484218;60.7816048426;G04_LC022
-139.2318646132;60.7814385048;G04_LC023
-139.2313572501;60.7813336465;G04_LC024
-139.2308498904;60.7812287864;G04_LC025
-139.230342534;60.7811239243;G04_LC026
-139.2298351809;60.7810190604;G04_LC027
-139.2292914537;60.780988097;G04_LC028
-139.2287420746;60.7809686151;G04_LC029
-139.2276433186;60.7809296446;G04_LC031
-139.227155688;60.7810243641;G04_LC032
-139.2266977673;60.7811740409;G04_LC033
-139.2262398423;60.7813237161;G04_LC034
-139.2257819131;60.7814733897;G04_LC035
-139.2253239797;60.7816230618;G04_LC036
-139.2248925153;60.7817816442;G04_LC037
-139.2247699215;60.7820442047;G04_LC038
-139.2246473257;60.7823067651;G04_LC039
-139.224402128;60.7828318856;G04_LC041
-139.2243272454;60.7830952175;G04_LC042
-139.2244140818;60.7833611653;G04_LC043
-139.2245009195;60.7836271131;G04_LC044
-139.2246258307;60.7838838778;G04_LC045
-139.2250046818;60.7840793921;G04_LC046
-139.2253835374;60.7842749053;G04_LC047
-139.2257623977;60.7844704174;G04_LC048
-139.2262332299;60.7846081141;G04_LC049
-139.2271950501;60.7848708393;G04_LC051
-139.2276759661;60.7850021992;G04_LC052
-139.2275527765;60.7850255015;G04_LC001
-139.2319290551;60.7846004166;G04_LC010
-139.2326951179;60.7820972096;G04_LC020
-139.2281926962;60.780949131;G04_LC030
-139.2245247279;60.7825693254;G04_LC040
-139.226714138;60.7847394776;G04_LC050
